user_id,session_id,date,gender,age,location,membership_status,returning_customer,device_type,browser,time_of_day,time_spent_minutes,pages_viewed,scroll_depth,clicks,traffic_source,ad_campaign,coupon_used,discount_applied,product_category,wishlist_items,cart_items,avg_session_value,payment_method,purchase
482,1180,2023-01-21 01:00:00,Male,38,UK,Premium,1,Desktop,Safari,Evening,27,16,94,2,Organic,Campaign_A,0,0,Sports,5,4,336.45,Credit Card,0
483,1606,2023-01-21 02:00:00,Male,41,Australia,Registered,0,Desktop,Firefox,Afternoon,1,4,52,4,Direct,Campaign_A,0,0,Books,6,5,114.04,UPI,0
484,4170,2023-01-21 03:00:00,Female,51,USA,Premium,0,Mobile,Chrome,Night,52,6,62,1,Referral,Campaign_B,0,0,Home,3,1,299.69,UPI,0
485,1699,2023-01-21 04:00:00,Male,39,India,Registered,0,Desktop,Firefox,Night,34,5,94,15,Referral,Campaign_B,0,1,Clothing,1,7,453.18,Credit Card,0
486,1992,2023-01-21 05:00:00,Male,20,Canada,Registered,0,Mobile,Edge,Evening,4,16,36,33,Social,None,1,0,Electronics,1,0,179.83,COD,1
487,2139,2023-01-21 06:00:00,Other,29,Australia,Guest,1,Mobile,Edge,Evening,24,16,28,6,Referral,Campaign_A,0,0,Beauty,9,7,109.33,Credit Card,0
488,1190,2023-01-21 07:00:00,Female,45,USA,Guest,1,Mobile,Firefox,Morning,21,10,32,7,Ads,None,0,0,Sports,0,1,387.21,Credit Card,0
489,3300,2023-01-21 08:00:00,Female,47,USA,Guest,0,Mobile,Edge,Night,33,9,59,19,Direct,Campaign_B,0,1,Clothing,8,5,92.56,UPI,1
490,1980,2023-01-21 09:00:00,Other,43,India,Premium,0,Mobile,Safari,Evening,7,4,60,44,Direct,Campaign_B,0,1,Sports,6,3,130.61,UPI,0
491,3975,2023-01-21 10:00:00,Male,38,UK,Premium,0,Mobile,Firefox,Morning,1,14,52,1,Direct,Campaign_C,0,0,Beauty,9,2,54.82,UPI,0
492,3006,2023-01-21 11:00:00,Male,45,USA,Registered,0,Desktop,Edge,Afternoon,41,4,60,39,Referral,Campaign_B,0,0,Electronics,2,7,137.6,NetBanking,1
493,2184,2023-01-21 12:00:00,Female,43,Canada,Guest,0,Desktop,Firefox,Evening,3,12,78,19,Referral,None,0,0,Home,1,4,208.12,NetBanking,0
494,4327,2023-01-21 13:00:00,Female,50,USA,Guest,0,Mobile,Firefox,Afternoon,44,10,50,45,Direct,Campaign_A,0,1,Sports,2,5,36.76,Debit Card,1
495,4394,2023-01-21 14:00:00,Male,38,Canada,Registered,0,Mobile,Chrome,Morning,51,4,81,26,Organic,Campaign_C,0,0,Electronics,6,1,436.5,NetBanking,1
496,1127,2023-01-21 15:00:00,Female,52,Australia,Registered,0,Mobile,Firefox,Afternoon,15,18,20,44,Organic,None,1,0,Sports,4,7,259.27,COD,1
497,3065,2023-01-21 16:00:00,Male,51,Australia,Registered,0,Mobile,Chrome,Night,31,13,89,12,Ads,None,0,1,Clothing,2,2,296.11,COD,0
498,2816,2023-01-21 17:00:00,Male,58,Germany,Premium,0,Desktop,Edge,Night,54,13,97,22,Social,Campaign_B,0,1,Sports,8,5,188.79,UPI,1
499,2758,2023-01-21 18:00:00,Female,64,Germany,Guest,0,Mobile,Chrome,Afternoon,16,14,94,13,Ads,Campaign_C,1,0,Clothing,1,3,336.57,Credit Card,1
500,3613,2023-01-21 19:00:00,Female,35,Canada,Registered,0,Desktop,Chrome,Night,10,18,61,28,Direct,None,1,1,Clothing,6,6,218.73,UPI,1
501,1569,2023-01-21 20:00:00,Female,28,UK,Registered,0,Desktop,Chrome,Morning,54,1,32,14,Direct,None,1,0,Electronics,9,3,381.85,Credit Card,0
502,2346,2023-01-21 21:00:00,Male,40,USA,Guest,0,Mobile,Safari,Night,29,16,58,22,Direct,None,0,1,Books,5,3,411.59,UPI,1
503,2895,2023-01-21 22:00:00,Female,39,USA,Guest,0,Tablet,Chrome,Afternoon,59,15,47,30,Social,Campaign_B,1,0,Beauty,5,3,337.57,UPI,0
504,3733,2023-01-21 23:00:00,Male,34,Germany,Guest,1,Mobile,Firefox,Afternoon,59,5,56,44,Referral,None,0,0,Sports,6,5,248.21,COD,0
505,4863,2023-01-22 00:00:00,Male,22,Canada,Premium,1,Mobile,Chrome,Afternoon,6,6,81,20,Social,Campaign_A,0,1,Home,5,6,392.22,Credit Card,1
506,1625,2023-01-22 01:00:00,Female,61,USA,Registered,1,Mobile,Firefox,Evening,29,6,16,44,Ads,Campaign_A,0,0,Clothing,1,4,249.67,Debit Card,1
507,4359,2023-01-22 02:00:00,Female,28,USA,Registered,0,Mobile,Chrome,Afternoon,17,3,75,27,Referral,None,1,0,Books,4,4,60.2,Debit Card,0
508,3901,2023-01-22 03:00:00,Female,47,UK,Premium,1,Mobile,Safari,Morning,53,16,86,38,Referral,Campaign_A,0,0,Clothing,2,1,62.59,UPI,1
509,2686,2023-01-22 04:00:00,Female,32,India,Registered,1,Mobile,Edge,Night,22,12,71,42,Ads,Campaign_A,0,1,Books,8,5,474.55,UPI,0
510,4009,2023-01-22 05:00:00,Female,44,Germany,Guest,0,Desktop,Chrome,Night,24,4,96,41,Referral,Campaign_B,0,0,Books,7,7,110.71,COD,1
511,4710,2023-01-22 06:00:00,Female,52,Germany,Registered,0,Tablet,Chrome,Evening,17,1,38,34,Organic,Campaign_C,0,1,Home,9,7,408.88,Credit Card,1
512,1154,2023-01-22 07:00:00,Male,50,India,Registered,1,Desktop,Safari,Evening,21,4,47,39,Ads,None,1,0,Books,1,6,127.12,UPI,1
513,3537,2023-01-22 08:00:00,Male,37,USA,Registered,0,Mobile,Chrome,Morning,51,1,93,41,Ads,None,0,0,Home,0,7,218.24,Debit Card,0
514,2409,2023-01-22 09:00:00,Male,33,UK,Registered,0,Desktop,Firefox,Afternoon,50,8,42,44,Organic,Campaign_B,0,0,Electronics,3,6,329.2,Credit Card,1
515,1784,2023-01-22 10:00:00,Male,51,UK,Registered,1,Desktop,Chrome,Evening,11,5,38,37,Social,Campaign_C,1,0,Clothing,3,3,83.64,UPI,1
516,4175,2023-01-22 11:00:00,Female,19,Germany,Guest,1,Desktop,Chrome,Night,56,2,88,1,Social,None,0,1,Home,9,7,369.94,Credit Card,0
517,4464,2023-01-22 12:00:00,Female,52,UK,Premium,0,Desktop,Edge,Evening,7,12,32,15,Social,None,0,1,Beauty,1,4,346.51,COD,0
518,4882,2023-01-22 13:00:00,Male,57,Australia,Guest,0,Desktop,Edge,Evening,42,17,12,32,Referral,Campaign_B,1,0,Clothing,6,5,273.83,Debit Card,1
519,1245,2023-01-22 14:00:00,Male,45,India,Guest,0,Mobile,Chrome,Afternoon,39,7,54,8,Organic,None,1,0,Beauty,2,2,285.12,Credit Card,1
520,4247,2023-01-22 15:00:00,Female,64,USA,Guest,1,Desktop,Safari,Evening,5,11,17,33,Ads,None,1,1,Sports,6,4,57.36,Debit Card,1
521,4110,2023-01-22 16:00:00,Male,56,Australia,Guest,0,Mobile,Edge,Morning,44,4,95,18,Ads,Campaign_A,0,1,Beauty,6,7,220.79,UPI,1
522,2500,2023-01-22 17:00:00,Female,23,India,Guest,0,Tablet,Chrome,Night,48,5,38,45,Ads,Campaign_A,0,1,Electronics,0,4,47.85,NetBanking,1
523,2705,2023-01-22 18:00:00,Female,26,Canada,Premium,1,Mobile,Edge,Afternoon,57,6,11,29,Referral,Campaign_A,0,1,Sports,5,6,157.39,Credit Card,0
524,3806,2023-01-22 19:00:00,Female,37,Germany,Premium,0,Mobile,Chrome,Night,21,11,59,32,Referral,None,0,0,Sports,3,1,450.65,Debit Card,1
525,1537,2023-01-22 20:00:00,Female,18,UK,Guest,1,Mobile,Edge,Morning,18,1,74,33,Social,Campaign_A,0,1,Books,7,4,289.39,Credit Card,0
526,2890,2023-01-22 21:00:00,Female,25,Canada,Guest,0,Desktop,Edge,Morning,35,10,29,5,Referral,Campaign_C,0,0,Beauty,7,2,372.64,UPI,0
527,2841,2023-01-22 22:00:00,Male,40,UK,Guest,0,Mobile,Firefox,Evening,20,11,61,18,Social,Campaign_A,1,0,Books,2,3,289.07,UPI,0
528,1920,2023-01-22 23:00:00,Female,20,Australia,Guest,1,Mobile,Chrome,Evening,15,17,94,48,Social,None,0,1,Beauty,3,0,101.15,Debit Card,0
529,3455,2023-01-23 00:00:00,Female,21,USA,Guest,0,Tablet,Chrome,Evening,5,8,46,10,Ads,Campaign_B,0,1,Sports,0,1,299.43,COD,0
530,1524,2023-01-23 01:00:00,Male,42,USA,Premium,0,Tablet,Chrome,Night,13,13,81,36,Referral,None,0,1,Books,9,2,378.92,Credit Card,0
531,3875,2023-01-23 02:00:00,Female,64,USA,Guest,0,Mobile,Chrome,Morning,51,18,36,33,Social,None,0,0,Clothing,1,1,73.51,Credit Card,1
532,2529,2023-01-23 03:00:00,Female,55,UK,Registered,1,Mobile,Edge,Afternoon,12,16,56,23,Organic,Campaign_A,1,0,Beauty,6,7,409.37,UPI,1
533,3950,2023-01-23 04:00:00,Female,32,Canada,Guest,1,Desktop,Firefox,Evening,55,2,15,40,Organic,Campaign_C,0,0,Beauty,6,5,279.92,Credit Card,1
534,4896,2023-01-23 05:00:00,Female,38,USA,Premium,1,Tablet,Firefox,Night,21,5,69,5,Referral,Campaign_A,0,1,Books,8,7,7.12,Debit Card,1
535,1035,2023-01-23 06:00:00,Female,52,Canada,Registered,0,Mobile,Safari,Evening,37,18,54,34,Ads,None,0,0,Beauty,9,3,262.29,NetBanking,1
536,1684,2023-01-23 07:00:00,Female,63,UK,Premium,0,Desktop,Chrome,Morning,6,3,53,24,Ads,Campaign_C,0,1,Sports,8,4,200.86,UPI,0
537,1019,2023-01-23 08:00:00,Female,31,Australia,Registered,0,Mobile,Safari,Afternoon,7,17,92,17,Social,Campaign_A,0,0,Books,8,7,151.74,NetBanking,1
538,3368,2023-01-23 09:00:00,Female,53,Canada,Guest,1,Desktop,Edge,Morning,26,16,27,31,Referral,Campaign_A,1,1,Books,5,5,386.77,Credit Card,1
539,4847,2023-01-23 10:00:00,Female,29,Australia,Guest,0,Desktop,Safari,Night,42,6,74,7,Organic,Campaign_B,0,1,Home,7,4,450.25,COD,1
540,3559,2023-01-23 11:00:00,Female,34,UK,Registered,1,Mobile,Chrome,Evening,48,19,34,17,Social,None,0,0,Home,8,7,382.51,Debit Card,0
541,1399,2023-01-23 12:00:00,Female,56,UK,Guest,0,Mobile,Firefox,Morning,8,7,36,28,Social,None,0,0,Sports,6,6,424.15,Credit Card,1
542,3701,2023-01-23 13:00:00,Male,26,Germany,Registered,1,Tablet,Firefox,Night,9,18,16,38,Direct,None,1,1,Clothing,3,2,454.85,Debit Card,1
543,1971,2023-01-23 14:00:00,Female,52,UK,Guest,1,Desktop,Chrome,Evening,27,14,53,22,Referral,Campaign_B,1,0,Beauty,3,3,456.75,Credit Card,0
544,2906,2023-01-23 15:00:00,Female,30,UK,Guest,1,Mobile,Edge,Afternoon,4,6,38,15,Social,Campaign_A,0,1,Electronics,5,0,61.75,Credit Card,0
545,3518,2023-01-23 16:00:00,Male,32,India,Registered,0,Desktop,Chrome,Morning,21,8,53,37,Organic,None,0,1,Beauty,3,0,230.91,Credit Card,0
546,2166,2023-01-23 17:00:00,Female,35,USA,Registered,0,Desktop,Edge,Evening,31,15,45,15,Direct,Campaign_A,1,0,Electronics,6,4,5.14,UPI,1
547,2115,2023-01-23 18:00:00,Male,50,Germany,Registered,0,Mobile,Firefox,Evening,21,15,28,25,Organic,None,1,1,Sports,7,5,255.7,NetBanking,0
548,4425,2023-01-23 19:00:00,Male,23,Germany,Guest,0,Desktop,Edge,Evening,40,15,15,21,Ads,Campaign_B,1,0,Clothing,7,6,462.5,COD,1
549,1833,2023-01-23 20:00:00,Female,44,Germany,Registered,0,Mobile,Chrome,Evening,25,16,34,38,Direct,Campaign_A,1,1,Clothing,7,3,103.56,NetBanking,1
550,2823,2023-01-23 21:00:00,Male,40,India,Guest,0,Tablet,Chrome,Morning,39,1,40,2,Direct,None,0,0,Clothing,1,3,321.69,NetBanking,1
551,3774,2023-01-23 22:00:00,Female,44,Australia,Guest,0,Mobile,Chrome,Evening,15,11,18,27,Social,None,0,1,Home,9,2,323.97,Debit Card,0
552,2982,2023-01-23 23:00:00,Female,51,UK,Registered,1,Mobile,Edge,Night,53,5,93,49,Ads,None,1,0,Sports,1,5,84.38,UPI,1
553,1853,2023-01-24 00:00:00,Female,63,USA,Guest,1,Mobile,Edge,Morning,35,5,83,32,Social,Campaign_A,1,0,Electronics,1,0,123.07,UPI,0
554,1050,2023-01-24 01:00:00,Male,55,Canada,Guest,0,Desktop,Edge,Evening,49,6,46,21,Referral,Campaign_A,0,0,Clothing,1,2,233.7,Credit Card,0
555,4736,2023-01-24 02:00:00,Male,31,Australia,Guest,1,Desktop,Firefox,Morning,43,2,36,4,Organic,Campaign_C,0,1,Sports,3,7,98.16,NetBanking,0
556,4769,2023-01-24 03:00:00,Female,53,UK,Guest,0,Desktop,Safari,Night,41,6,22,44,Organic,None,1,0,Beauty,4,1,294.57,COD,1
557,1574,2023-01-24 04:00:00,Other,25,India,Guest,0,Desktop,Safari,Night,37,14,50,19,Social,None,0,1,Electronics,3,3,244.85,Debit Card,1
558,4261,2023-01-24 05:00:00,Female,52,UK,Guest,0,Mobile,Chrome,Morning,57,11,75,2,Organic,Campaign_A,1,0,Home,4,0,262.0,UPI,0
559,2148,2023-01-24 06:00:00,Male,36,UK,Guest,1,Tablet,Firefox,Evening,42,4,94,26,Organic,None,0,1,Books,3,2,71.56,Credit Card,1
560,3197,2023-01-24 07:00:00,Female,47,India,Guest,0,Mobile,Edge,Evening,47,9,33,34,Referral,None,0,1,Electronics,6,4,261.04,COD,1
561,3361,2023-01-24 08:00:00,Female,31,Germany,Registered,0,Desktop,Chrome,Night,28,3,53,14,Ads,None,0,0,Beauty,9,1,29.49,NetBanking,0
562,3617,2023-01-24 09:00:00,Female,37,Germany,Guest,1,Mobile,Firefox,Evening,14,16,69,15,Direct,Campaign_C,0,0,Electronics,0,2,441.36,COD,1
563,4413,2023-01-24 10:00:00,Male,42,USA,Guest,0,Desktop,Chrome,Night,4,11,18,20,Social,Campaign_C,0,0,Electronics,0,4,174.91,UPI,1
564,3352,2023-01-24 11:00:00,Female,57,USA,Guest,1,Desktop,Firefox,Evening,53,4,11,34,Social,None,0,0,Books,1,0,428.89,Debit Card,1
565,2715,2023-01-24 12:00:00,Female,41,Germany,Registered,1,Desktop,Firefox,Night,20,1,65,36,Referral,Campaign_C,1,0,Clothing,0,0,352.32,NetBanking,1
566,1681,2023-01-24 13:00:00,Other,31,Australia,Premium,1,Mobile,Safari,Afternoon,34,16,39,19,Referral,None,1,1,Beauty,9,1,384.26,Debit Card,0
567,1837,2023-01-24 14:00:00,Male,43,Canada,Registered,0,Mobile,Chrome,Evening,12,19,31,9,Direct,None,0,0,Books,9,4,160.7,COD,1
568,4854,2023-01-24 15:00:00,Female,55,UK,Registered,0,Mobile,Edge,Evening,33,16,84,7,Ads,None,0,1,Electronics,2,3,117.73,COD,1
569,2077,2023-01-24 16:00:00,Female,40,Canada,Registered,0,Desktop,Safari,Evening,24,11,90,30,Social,Campaign_C,0,1,Beauty,5,6,206.34,Credit Card,1
570,4050,2023-01-24 17:00:00,Male,39,UK,Registered,0,Mobile,Safari,Morning,20,8,22,13,Referral,Campaign_A,0,0,Home,9,6,16.99,NetBanking,1
571,3491,2023-01-24 18:00:00,Female,36,Germany,Registered,0,Tablet,Edge,Evening,5,1,80,27,Social,Campaign_A,0,1,Electronics,5,0,459.78,COD,0
572,3660,2023-01-24 19:00:00,Female,63,USA,Guest,0,Mobile,Firefox,Morning,38,9,25,44,Organic,Campaign_B,0,0,Home,0,5,196.57,UPI,0
573,4040,2023-01-24 20:00:00,Male,20,Australia,Guest,1,Mobile,Edge,Morning,30,12,54,35,Social,Campaign_A,0,1,Sports,5,3,494.34,UPI,0
574,3311,2023-01-24 21:00:00,Male,59,USA,Guest,1,Desktop,Chrome,Night,24,8,74,13,Ads,Campaign_B,0,0,Home,4,3,381.92,Debit Card,1
575,4124,2023-01-24 22:00:00,Female,36,Canada,Premium,0,Mobile,Edge,Morning,43,17,20,15,Ads,Campaign_B,0,1,Electronics,6,6,44.85,UPI,0
576,2595,2023-01-24 23:00:00,Male,26,USA,Registered,0,Tablet,Firefox,Morning,40,10,79,46,Social,Campaign_B,1,1,Books,5,2,331.79,COD,1
577,4051,2023-01-25 00:00:00,Female,45,Germany,Registered,0,Desktop,Edge,Afternoon,7,7,29,9,Organic,Campaign_C,0,0,Electronics,6,7,139.07,UPI,1
578,4691,2023-01-25 01:00:00,Male,37,Australia,Guest,0,Mobile,Firefox,Evening,36,19,72,45,Ads,Campaign_A,1,1,Electronics,1,2,125.64,NetBanking,1
579,1004,2023-01-25 02:00:00,Female,62,Canada,Registered,1,Mobile,Firefox,Morning,38,6,99,23,Referral,Campaign_A,1,0,Sports,0,0,132.0,Debit Card,0
580,2126,2023-01-25 03:00:00,Male,24,Australia,Guest,1,Mobile,Chrome,Evening,16,19,21,36,Social,None,1,0,Clothing,6,3,458.46,NetBanking,1
581,2219,2023-01-25 04:00:00,Female,31,UK,Guest,1,Mobile,Edge,Morning,52,18,71,40,Organic,Campaign_C,1,1,Electronics,8,2,252.49,COD,1
582,1773,2023-01-25 05:00:00,Other,26,USA,Premium,1,Desktop,Edge,Night,15,15,51,3,Referral,Campaign_C,0,0,Sports,1,4,336.39,COD,1
583,1876,2023-01-25 06:00:00,Other,36,Australia,Registered,0,Mobile,Chrome,Afternoon,46,2,92,34,Social,None,0,1,Books,6,4,144.07,UPI,1
584,1991,2023-01-25 07:00:00,Female,64,India,Guest,1,Mobile,Firefox,Morning,23,14,78,19,Organic,None,0,0,Sports,2,7,263.86,Credit Card,0
585,3931,2023-01-25 08:00:00,Male,31,USA,Premium,0,Mobile,Edge,Evening,12,10,67,28,Referral,Campaign_C,1,1,Sports,5,4,178.3,Credit Card,0
586,4421,2023-01-25 09:00:00,Female,55,UK,Guest,0,Mobile,Chrome,Night,29,16,14,23,Ads,None,1,0,Home,2,7,163.96,COD,1
587,1046,2023-01-25 10:00:00,Male,53,Australia,Premium,0,Mobile,Firefox,Evening,44,7,36,40,Social,None,1,0,Clothing,9,4,127.25,COD,1
588,3914,2023-01-25 11:00:00,Male,57,Canada,Guest,0,Desktop,Chrome,Night,48,8,37,49,Social,None,0,0,Clothing,4,7,207.46,Debit Card,0
589,3870,2023-01-25 12:00:00,Male,34,UK,Guest,0,Desktop,Edge,Afternoon,15,10,35,45,Ads,Campaign_C,1,0,Beauty,1,7,331.71,COD,1
590,3983,2023-01-25 13:00:00,Female,47,India,Guest,0,Desktop,Chrome,Night,29,15,58,7,Direct,None,0,0,Books,7,7,114.91,COD,1
591,4891,2023-01-25 14:00:00,Female,26,Australia,Guest,1,Desktop,Safari,Evening,45,8,30,41,Referral,Campaign_A,0,0,Beauty,7,3,482.89,Debit Card,1
592,3703,2023-01-25 15:00:00,Female,50,Germany,Guest,0,Mobile,Firefox,Evening,43,13,10,12,Ads,Campaign_C,1,0,Sports,6,4,66.68,NetBanking,0
593,1268,2023-01-25 16:00:00,Male,42,USA,Registered,0,Desktop,Safari,Morning,49,12,67,14,Social,None,0,0,Books,5,3,242.7,NetBanking,1
594,1369,2023-01-25 17:00:00,Male,31,Canada,Premium,0,Mobile,Safari,Night,21,8,88,46,Referral,Campaign_C,1,0,Books,0,6,47.09,Debit Card,0
595,1635,2023-01-25 18:00:00,Other,28,Germany,Registered,1,Mobile,Firefox,Evening,15,15,64,15,Referral,None,0,0,Clothing,7,0,16.22,Debit Card,1
596,2129,2023-01-25 19:00:00,Male,52,Australia,Guest,0,Mobile,Firefox,Morning,14,12,90,3,Direct,Campaign_C,1,0,Clothing,0,7,461.73,NetBanking,1
597,2693,2023-01-25 20:00:00,Male,58,Australia,Registered,1,Mobile,Chrome,Afternoon,42,11,35,15,Social,None,0,1,Clothing,7,0,406.14,NetBanking,0
598,2682,2023-01-25 21:00:00,Male,31,UK,Guest,1,Desktop,Firefox,Evening,44,19,93,24,Organic,Campaign_C,1,0,Electronics,1,4,348.61,NetBanking,1
599,1656,2023-01-25 22:00:00,Female,47,Australia,Guest,0,Mobile,Safari,Morning,16,14,34,46,Direct,Campaign_A,1,0,Sports,7,4,433.27,NetBanking,0
600,1119,2023-01-25 23:00:00,Female,58,Canada,Registered,1,Desktop,Safari,Evening,15,18,86,8,Direct,Campaign_C,1,0,Books,9,4,402.41,UPI,1
601,1830,2023-01-26 00:00:00,Male,21,Germany,Registered,0,Mobile,Edge,Night,42,13,42,5,Organic,Campaign_B,0,1,Sports,3,7,325.38,Debit Card,1
602,2810,2023-01-26 01:00:00,Male,21,Canada,Guest,0,Mobile,Firefox,Morning,4,4,98,4,Organic,Campaign_A,1,0,Books,6,0,424.43,Credit Card,0
603,4675,2023-01-26 02:00:00,Female,45,India,Guest,1,Desktop,Safari,Night,27,17,81,14,Direct,None,0,1,Books,4,2,198.45,UPI,1
604,2081,2023-01-26 03:00:00,Female,25,India,Premium,0,Mobile,Edge,Afternoon,23,19,78,16,Referral,Campaign_B,0,0,Beauty,7,0,278.61,Credit Card,0
605,2974,2023-01-26 04:00:00,Male,19,USA,Guest,0,Mobile,Edge,Night,29,9,15,20,Ads,None,0,0,Books,5,4,389.27,Credit Card,1
606,2369,2023-01-26 05:00:00,Female,58,USA,Registered,0,Mobile,Chrome,Morning,41,7,32,24,Ads,Campaign_B,1,1,Books,4,2,46.98,COD,1
607,1740,2023-01-26 06:00:00,Male,63,India,Registered,0,Desktop,Safari,Evening,53,1,39,6,Direct,Campaign_A,0,0,Home,0,7,430.03,Debit Card,0
608,4545,2023-01-26 07:00:00,Male,39,Australia,Guest,1,Desktop,Chrome,Morning,52,7,87,31,Referral,None,1,0,Home,2,2,82.63,UPI,1
609,1116,2023-01-26 08:00:00,Female,58,Canada,Guest,0,Mobile,Safari,Night,9,7,63,6,Organic,Campaign_B,1,1,Beauty,9,1,432.95,Debit Card,1
610,2853,2023-01-26 09:00:00,Male,33,India,Guest,1,Tablet,Chrome,Night,53,7,96,35,Direct,None,0,1,Electronics,8,6,159.11,NetBanking,1
611,3838,2023-01-26 10:00:00,Female,46,USA,Registered,0,Desktop,Chrome,Evening,57,8,20,15,Social,None,1,1,Clothing,8,3,166.76,Debit Card,0
612,2150,2023-01-26 11:00:00,Male,47,India,Registered,1,Desktop,Firefox,Afternoon,56,16,40,29,Referral,Campaign_C,0,1,Books,4,6,41.6,Credit Card,0
613,4464,2023-01-26 12:00:00,Male,29,Australia,Registered,0,Desktop,Chrome,Morning,52,3,15,3,Social,None,1,1,Sports,2,4,443.52,NetBanking,0
614,2931,2023-01-26 13:00:00,Other,52,India,Premium,0,Mobile,Firefox,Evening,43,13,20,11,Social,None,0,1,Home,5,3,91.38,Debit Card,1
615,2012,2023-01-26 14:00:00,Male,28,Canada,Registered,1,Desktop,Edge,Evening,43,10,86,3,Direct,Campaign_C,0,0,Clothing,4,1,316.87,Debit Card,1
616,2664,2023-01-26 15:00:00,Female,63,Germany,Registered,0,Mobile,Safari,Evening,7,18,21,28,Referral,None,0,1,Electronics,0,3,323.76,Credit Card,0
617,2081,2023-01-26 16:00:00,Male,38,Australia,Registered,0,Mobile,Edge,Morning,53,7,75,10,Social,Campaign_A,0,1,Clothing,1,4,144.17,NetBanking,0
618,1633,2023-01-26 17:00:00,Male,38,USA,Registered,0,Tablet,Safari,Morning,42,5,62,33,Referral,Campaign_C,0,0,Books,4,1,492.9,Credit Card,1
619,1512,2023-01-26 18:00:00,Male,22,Canada,Registered,1,Desktop,Edge,Morning,4,7,45,48,Ads,None,0,0,Clothing,8,3,36.76,Debit Card,0
620,4822,2023-01-26 19:00:00,Female,37,India,Registered,0,Mobile,Safari,Afternoon,5,17,26,16,Social,None,0,0,Books,3,7,305.9,UPI,0
621,3849,2023-01-26 20:00:00,Male,54,India,Registered,1,Mobile,Chrome,Evening,5,4,37,10,Social,None,0,1,Beauty,8,0,242.37,UPI,0
622,2119,2023-01-26 21:00:00,Female,20,Germany,Guest,0,Desktop,Safari,Night,11,16,31,33,Referral,None,0,0,Home,2,2,126.51,COD,1
623,4709,2023-01-26 22:00:00,Male,61,USA,Registered,0,Mobile,Safari,Night,41,19,16,36,Ads,None,1,1,Home,0,6,85.96,UPI,1
624,2141,2023-01-26 23:00:00,Other,50,USA,Guest,1,Mobile,Edge,Evening,28,10,24,3,Social,None,0,0,Books,5,1,369.86,NetBanking,1
625,1559,2023-01-27 00:00:00,Male,26,UK,Guest,1,Mobile,Edge,Night,16,3,20,5,Direct,Campaign_B,1,1,Sports,9,0,458.58,COD,0
626,4672,2023-01-27 01:00:00,Female,26,USA,Guest,1,Mobile,Edge,Afternoon,41,3,33,12,Referral,Campaign_A,0,0,Home,6,4,58.24,NetBanking,1
627,1487,2023-01-27 02:00:00,Female,21,Germany,Registered,1,Desktop,Firefox,Afternoon,54,17,76,44,Referral,Campaign_C,0,1,Sports,3,2,101.02,UPI,0
628,4308,2023-01-27 03:00:00,Female,52,UK,Registered,0,Mobile,Firefox,Morning,30,10,39,13,Social,None,0,1,Books,9,6,493.2,UPI,1
629,4956,2023-01-27 04:00:00,Female,34,UK,Guest,0,Desktop,Safari,Morning,4,17,79,24,Ads,Campaign_B,0,1,Beauty,4,1,12.44,Debit Card,0
630,1896,2023-01-27 05:00:00,Female,51,India,Registered,0,Mobile,Safari,Morning,2,17,75,44,Social,Campaign_A,0,1,Books,3,2,256.58,NetBanking,0
631,4343,2023-01-27 06:00:00,Female,41,India,Registered,1,Desktop,Chrome,Morning,46,4,70,32,Organic,Campaign_B,0,1,Beauty,2,5,260.48,Credit Card,1
632,2212,2023-01-27 07:00:00,Male,49,USA,Guest,1,Tablet,Chrome,Morning,3,6,87,16,Social,None,1,0,Home,0,7,135.26,Debit Card,0
633,1703,2023-01-27 08:00:00,Male,18,UK,Registered,0,Desktop,Safari,Night,50,12,50,32,Organic,None,1,0,Sports,5,5,333.2,NetBanking,1
634,2470,2023-01-27 09:00:00,Female,25,India,Registered,0,Desktop,Firefox,Night,21,17,91,45,Direct,Campaign_C,0,1,Books,9,1,472.75,COD,1
635,1580,2023-01-27 10:00:00,Female,62,Germany,Registered,0,Tablet,Safari,Morning,6,17,60,37,Referral,Campaign_A,1,0,Home,4,1,227.86,NetBanking,1
636,3837,2023-01-27 11:00:00,Female,40,India,Registered,1,Mobile,Chrome,Afternoon,43,10,53,36,Referral,Campaign_B,0,0,Beauty,0,3,375.96,COD,0
637,3908,2023-01-27 12:00:00,Female,64,Australia,Registered,0,Desktop,Firefox,Night,53,7,22,21,Ads,Campaign_A,0,0,Books,4,2,324.8,COD,1
638,3294,2023-01-27 13:00:00,Male,57,Australia,Guest,0,Desktop,Firefox,Afternoon,18,16,99,47,Social,Campaign_A,0,0,Beauty,5,5,239.11,UPI,1
639,4147,2023-01-27 14:00:00,Male,29,India,Guest,0,Mobile,Chrome,Afternoon,44,13,21,12,Direct,None,1,0,Clothing,9,6,29.66,Credit Card,0
640,1153,2023-01-27 15:00:00,Female,29,UK,Guest,1,Mobile,Safari,Evening,5,3,91,21,Organic,None,1,1,Beauty,4,5,372.17,NetBanking,0
641,2679,2023-01-27 16:00:00,Male,63,UK,Premium,1,Tablet,Edge,Evening,9,2,18,21,Ads,Campaign_A,1,0,Clothing,0,2,184.81,Credit Card,0
642,4506,2023-01-27 17:00:00,Male,64,Canada,Guest,1,Desktop,Safari,Morning,20,16,94,43,Direct,Campaign_A,0,0,Home,4,5,116.12,COD,1
